2.1502,	48,	0,	-0.209669
2.1502,	9,	1,	0.768475
2.1502,	9,	0,	-0.0785369
2.1502,	49,	0,	-0.152988
2.1502,	24,	1,	0.769404
2.1502,	24,	0,	-0.0702952
2.1502,	50,	0,	-0.160301
2.1502,	10,	1,	0.77746
2.1502,	10,	0,	-0.0651485
2.1502,	51,	0,	-0.157392
2.1502,	25,	1,	0.824193
2.1502,	25,	0,	-0.0839528
2.1502,	52,	0,	-0.0918545
2.1502,	11,	1,	0.732145
2.1502,	11,	0,	-0.141471
2.1502,	53,	0,	-0.126384
2.1502,	12,	1,	0.767993
2.1502,	12,	0,	-0.160779
2.1502,	54,	0,	-0.0712277
2.1502,	26,	1,	0.40822
2.1502,	26,	0,	-0.25453
2.1502,	55,	0,	-0.33725
2.1502,	13,	1,	0.309277
2.1502,	13,	0,	-0.352363
2.1502,	56,	0,	-0.33836
2.1502,	27,	1,	0.696077
2.1502,	27,	0,	-0.105445
2.1502,	57,	0,	-0.198478
2.1502,	28,	1,	0.763943
2.1502,	28,	0,	-0.110959
2.1502,	58,	0,	-0.125098
2.1502,	14,	1,	0.727578
2.1502,	14,	0,	-0.111853
2.1502,	59,	0,	-0.16057
2.1502,	29,	1,	0.747955
2.1502,	29,	0,	-0.106584
2.1502,	60,	0,	-0.145461
2.1502,	30,	1,	0.802572
2.1502,	30,	0,	-0.132039
2.1502,	61,	0,	-0.0653897
2.1502,	15,	1,	0.692537
2.1502,	15,	0,	-0.134525
2.1502,	62,	0,	-0.172938
2.1502,	31,	1,	0.588155
2.1502,	31,	0,	-0.236289
2.1502,	63,	0,	-0.175556
